14632	0.9221556886227545	0.4827586206896552	0.7475247524752475	0.9758909853249476	0.9664921465968587	0.9261838440111421	0.9226190476190477	
14633	0.9221556886227545	0.4827586206896552	0.7475247524752475	0.9759162303664921	0.9664921465968587	0.9261838440111421	0.9227722772277228	
14634	0.9219219219219219	0.4827586206896552	0.7475247524752475	0.9758909853249476	0.9664921465968587	0.9261838440111421	0.9229249011857708	
14635	0.9219219219219219	0.4801980198019802	0.7512437810945274	0.9758909853249476	0.9664570230607966	0.9261838440111421	0.9230769230769231	
14636	0.9219219219219219	0.4801980198019802	0.7512437810945274	0.9758656873032528	0.9654450261780104	0.9260808926080892	0.9232283464566929	
14637	0.9219219219219219	0.4801980198019802	0.7512437810945274	0.9758656873032528	0.9654088050314465	0.9260808926080892	0.9232283464566929	
14638	0.9219219219219219	0.4801980198019802	0.7512437810945274	0.9758656873032528	0.9654088050314465	0.9260808926080892	0.9233791748526523	
14639	0.9219219219219219	0.47783251231527096	0.7512437810945274	0.9758909853249476	0.9654088050314465	0.9260808926080892	0.9233791748526523	
14640	0.9219219219219219	0.47783251231527096	0.7512437810945274	0.9758909853249476	0.9654088050314465	0.924791086350975	0.9235294117647059	
14641	0.9221556886227545	0.47783251231527096	0.7524752475247525	0.9758909853249476	0.9654088050314465	0.9246861924686193	0.923679060665362	
14642	0.9223880597014925	0.47783251231527096	0.7524752475247525	0.9758909853249476	0.9653725078698846	0.924791086350975	0.923679060665362	
14643	0.9223880597014925	0.47783251231527096	0.7524752475247525	0.9758909853249476	0.9653725078698846	0.924791086350975	0.923679060665362	
14644	0.9223880597014925	0.47783251231527096	0.7562189054726368	0.9759162303664921	0.9654088050314465	0.9246861924686193	0.923679060665362	
14645	0.9221556886227545	0.47783251231527096	0.7562189054726368	0.9759162303664921	0.9654450261780104	0.9246861924686193	0.923828125	
14646	0.9221556886227545	0.4801980198019802	0.7562189054726368	0.9759414225941423	0.9654811715481172	0.9245810055865922	0.923828125	
14647	0.9221556886227545	0.4801980198019802	0.7562189054726368	0.9759414225941423	0.9655172413793104	0.9244755244755245	0.9239766081871345	
14648	0.9221556886227545	0.4801980198019802	0.7562189054726368	0.9759414225941423	0.9655172413793104	0.9243697478991597	0.9239766081871345	
14649	0.9221556886227545	0.4801980198019802	0.7562189054726368	0.9759414225941423	0.9655172413793104	0.9243697478991597	0.9239766081871345	
14650	0.9221556886227545	0.4801980198019802	0.7574257425742574	0.9759414225941423	0.965553235908142	0.9242636746143057	0.9239766081871345	
14651	0.9221556886227545	0.4827586206896552	0.7574257425742574	0.9759414225941423	0.9655172413793104	0.9241573033707865	0.9239766081871345	
14652	0.9223880597014925	0.4827586206896552	0.7574257425742574	0.9759414225941423	0.9655172413793104	0.922752808988764	0.9239766081871345	
14653	0.9223880597014925	0.4827586206896552	0.7611940298507462	0.9759414225941423	0.9655172413793104	0.9226441631504922	0.9239766081871345	
14654	0.9221556886227545	0.4827586206896552	0.7611940298507462	0.9759162303664921	0.965553235908142	0.922752808988764	0.9239766081871345	
14655	0.9219219219219219	0.4827586206896552	0.7611940298507462	0.9748953974895398	0.965553235908142	0.922752808988764	0.9239766081871345	
14656	0.9216867469879518	0.4827586206896552	0.7611940298507462	0.9748953974895398	0.9655891553701773	0.922752808988764	0.9221789883268483	
14657	0.9216867469879518	0.4827586206896552	0.7611940298507462	0.9749216300940439	0.9655891553701773	0.9228611500701263	0.9221789883268483	
14658	0.9216867469879518	0.48514851485148514	0.7611940298507462	0.9749216300940439	0.9655891553701773	0.9228611500701263	0.9223300970873787	
14659	0.9216867469879518	0.48514851485148514	0.7623762376237624	0.9749216300940439	0.9655891553701773	0.9228611500701263	0.9223300970873787	
14660	0.9216867469879518	0.4827586206896552	0.7623762376237624	0.9749478079331941	0.965553235908142	0.9229691876750701	0.9223300970873787	
14661	0.918918918918919	0.4827586206896552	0.7623762376237624	0.9749739311783108	0.9655172413793104	0.9229691876750701	0.9223300970873787	
14662	0.918918918918919	0.4827586206896552	0.7623762376237624	0.975	0.9655172413793104	0.9228611500701263	0.9223300970873787	
14663	0.918918918918919	0.4827586206896552	0.7623762376237624	0.9750260145681582	0.9655172413793104	0.9228611500701263	0.9224806201550387	
14664	0.918918918918919	0.4827586206896552	0.7611940298507462	0.975051975051975	0.965553235908142	0.922752808988764	0.9224806201550387	
14665	0.918918918918919	0.4827586206896552	0.7611940298507462	0.9750778816199377	0.9655172413793104	0.922752808988764	0.9224806201550387	
14666	0.918918918918919	0.4827586206896552	0.7611940298507462	0.975103734439834	0.9655172413793104	0.9226441631504922	0.9224806201550387	
14667	0.9216867469879518	0.48514851485148514	0.7611940298507462	0.9751295336787564	0.9655172413793104	0.9225352112676056	0.9226305609284333	
14668	0.9216867469879518	0.48514851485148514	0.7611940298507462	0.9751552795031055	0.9654811715481172	0.9225352112676056	0.9226305609284333	
14669	0.9216867469879518	0.48514851485148514	0.7611940298507462	0.9751809720785936	0.9654811715481172	0.9212376933895922	0.9227799227799228	
14670	0.9216867469879518	0.48514851485148514	0.7611940298507462	0.9751809720785936	0.9654811715481172	0.9212376933895922	0.9229287090558767	
14671	0.9219219219219219	0.48514851485148514	0.7611940298507462	0.9751809720785936	0.9654450261780104	0.9213483146067416	0.9230769230769231	
14672	0.9219219219219219	0.4827586206896552	0.7623762376237624	0.9752066115702479	0.9654088050314465	0.9213483146067416	0.9232245681381958	
14673	0.9219219219219219	0.4827586206896552	0.7623762376237624	0.9752321981424149	0.9654088050314465	0.9213483146067416	0.9232245681381958	
14674	0.9219219219219219	0.4827586206896552	0.7661691542288557	0.9752321981424149	0.9654088050314465	0.9213483146067416	0.9233716475095786	
14675	0.9219219219219219	0.4827586206896552	0.7661691542288557	0.9752577319587629	0.9653725078698846	0.9213483146067416	0.9233716475095786	
14676	0.9219219219219219	0.4801980198019802	0.7661691542288557	0.9752577319587629	0.9654088050314465	0.9213483146067416	0.9235181644359465	
14677	0.9219219219219219	0.4801980198019802	0.7661691542288557	0.9752832131822863	0.9653725078698846	0.9214586255259467	0.9236641221374046	
14678	0.9219219219219219	0.4801980198019802	0.7661691542288557	0.9752832131822863	0.9654088050314465	0.9214586255259467	0.9238095238095239	
14679	0.9219219219219219	0.4801980198019802	0.7661691542288557	0.9753086419753086	0.9654088050314465	0.9214586255259467	0.9238095238095239	
14680	0.918918918918919	0.4801980198019802	0.7661691542288557	0.9753086419753086	0.9654088050314465	0.9215686274509803	0.9239543726235742	
14681	0.9191616766467066	0.4827586206896552	0.7661691542288557	0.9753340184994861	0.9654450261780104	0.9216783216783216	0.9239543726235742	
14682	0.9191616766467066	0.4827586206896552	0.7623762376237624	0.9753593429158111	0.9654811715481172	0.9230769230769231	0.9239543726235742	
14683	0.9191616766467066	0.4827586206896552	0.7623762376237624	0.9753846153846154	0.9654811715481172	0.9231843575418994	0.9239543726235742	
14684	0.9191616766467066	0.4827586206896552	0.7611940298507462	0.9753846153846154	0.9654811715481172	0.9230769230769231	0.9239543726235742	
14685	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9753846153846154	0.9655172413793104	0.9230769230769231	0.9240986717267552	
14686	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9655172413793104	0.9229691876750701	0.9240986717267552	
14687	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.965553235908142	0.9229691876750701	0.9242424242424242	
14688	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9655172413793104	0.9229691876750701	0.9242424242424242	
14689	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9654811715481172	0.9228611500701263	0.9242424242424242	
14690	0.9191616766467066	0.47783251231527096	0.7611940298507462	0.9753846153846154	0.9654811715481172	0.9228611500701263	0.9243856332703214	
14691	0.9191616766467066	0.47783251231527096	0.7623762376237624	0.9753846153846154	0.9655172413793104	0.9228611500701263	0.9243856332703214	
14692	0.9191616766467066	0.47783251231527096	0.7623762376237624	0.9753846153846154	0.9655172413793104	0.9215686274509803	0.9243856332703214	
14693	0.9191616766467066	0.47783251231527096	0.7611940298507462	0.9753846153846154	0.9654811715481172	0.9215686274509803	0.9243856332703214	
14694	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9655172413793104	0.9215686274509803	0.9243856332703214	
14695	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.965553235908142	0.9215686274509803	0.9245283018867925	
14696	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9655891553701773	0.9214586255259467	0.9246704331450094	
14697	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.965625	0.9214586255259467	0.924812030075188	
14698	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9656607700312175	0.9214586255259467	0.924812030075188	
14699	0.9191616766467066	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9656964656964657	0.9213483146067416	0.924812030075188	
14700	0.9191616766467066	0.47783251231527096	0.7623762376237624	0.9754098360655737	0.9656964656964657	0.9213483146067416	0.924812030075188	
14701	0.9191616766467066	0.47783251231527096	0.7623762376237624	0.9754098360655737	0.9657320872274143	0.9213483146067416	0.924812030075188	
14702	0.9191616766467066	0.47783251231527096	0.7611940298507462	0.9754098360655737	0.9656964656964657	0.9214586255259467	0.924812030075188	
14703	0.9191616766467066	0.4752475247524752	0.7611940298507462	0.9754350051177073	0.9656964656964657	0.9214586255259467	0.924812030075188	
14704	0.9191616766467066	0.4752475247524752	0.7611940298507462	0.9754098360655737	0.9656964656964657	0.9214586255259467	0.924812030075188	
14705	0.9191616766467066	0.4752475247524752	0.7611940298507462	0.9753846153846154	0.9657320872274143	0.9214586255259467	0.924812030075188	
14706	0.9191616766467066	0.4752475247524752	0.7611940298507462	0.9753846153846154	0.9657320872274143	0.9214586255259467	0.9230769230769231	
14707	0.9191616766467066	0.4752475247524752	0.7611940298507462	0.9753846153846154	0.9657676348547718	0.9213483146067416	0.9230769230769231	
14708	0.9191616766467066	0.4752475247524752	0.7611940298507462	0.9753846153846154	0.9658031088082901	0.9213483146067416	0.9230769230769231	
14709	0.9219219219219219	0.47783251231527096	0.7623762376237624	0.9753846153846154	0.9658385093167702	0.9214586255259467	0.9230769230769231	
14710	0.9219219219219219	0.47783251231527096	0.7623762376237624	0.9753846153846154	0.9658738366080661	0.9215686274509803	0.9230769230769231	
14711	0.9221556886227545	0.47783251231527096	0.7611940298507462	0.9753846153846154	0.9658738366080661	0.9215686274509803	0.9232209737827716	
14712	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9658738366080661	0.9215686274509803	0.9232209737827716	
14713	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754350051177073	0.9658385093167702	0.9215686274509803	0.9232209737827716	
14714	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754350051177073	0.9658385093167702	0.9215686274509803	0.9232209737827716	
14715	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754350051177073	0.9658385093167702	0.9215686274509803	0.9233644859813084	
14716	0.9223880597014925	0.4801980198019802	0.76	0.9754350051177073	0.9658385093167702	0.9215686274509803	0.9235074626865671	
14717	0.9223880597014925	0.4801980198019802	0.76	0.9754350051177073	0.9658385093167702	0.9215686274509803	0.9236499068901304	
14718	0.9221556886227545	0.47783251231527096	0.7611940298507462	0.9754350051177073	0.9658385093167702	0.9228611500701263	0.9237918215613383	
14719	0.9221556886227545	0.47783251231527096	0.7611940298507462	0.9754098360655737	0.9658385093167702	0.9214586255259467	0.9239332096474954	
14720	0.9221556886227545	0.47783251231527096	0.7611940298507462	0.9754098360655737	0.9648397104446742	0.9215686274509803	0.924074074074074	
14721	0.9223880597014925	0.47783251231527096	0.7611940298507462	0.9754098360655737	0.9648397104446742	0.9215686274509803	0.9242144177449169	
14722	0.9223880597014925	0.47783251231527096	0.7611940298507462	0.9754098360655737	0.9658738366080661	0.9214586255259467	0.9242144177449169	
14723	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9659090909090909	0.9213483146067416	0.9242144177449169	
14724	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754098360655737	0.9659090909090909	0.9213483146067416	0.9242144177449169	
14725	0.9223880597014925	0.4801980198019802	0.7611940298507462	0.9754350051177073	0.9659090909090909	0.9214586255259467	0.9242144177449169	
14726	0.9223880597014925	0.4801980198019802	0.76	0.9754601226993865	0.9659442724458205	0.9214586255259467	0.9242144177449169	
14727	0.9221556886227545	0.4801980198019802	0.76	0.975485188968335	0.965979381443299	0.9213483146067416	0.9242144177449169	
14728	0.9219219219219219	0.4801980198019802	0.7611940298507462	0.975485188968335	0.965979381443299	0.9213483146067416	0.9242144177449169	
14729	0.9219219219219219	0.4801980198019802	0.7611940298507462	0.975485188968335	0.9660144181256437	0.9213483146067416	0.9242144177449169	
14730	0.9216867469879518	0.4827586206896552	0.7611940298507462	0.9754601226993865	0.9660144181256437	0.9212376933895922	0.9242144177449169	
14731	0.9186746987951807	0.4827586206896552	0.7611940298507462	0.9754601226993865	0.9660493827160493	0.9212376933895922	0.9242144177449169	
14732	0.918918918918919	0.48514851485148514	0.7611940298507462	0.975485188968335	0.9660493827160493	0.9211267605633803	0.922509225092251	
14733	0.918918918918919	0.48514851485148514	0.7611940298507462	0.975485188968335	0.9660842754367934	0.9211267605633803	0.9226519337016574	
14734	0.918918918918919	0.48514851485148514	0.7611940298507462	0.9754601226993865	0.9661190965092402	0.9197183098591549	0.9227941176470589	
14735	0.918918918918919	0.48514851485148514	0.765	0.975485188968335	0.9661190965092402	0.919605077574048	0.9227941176470589	
14736	0.918918918918919	0.48514851485148514	0.765	0.9755102040816327	0.9661190965092402	0.9197183098591549	0.9227941176470589	
14737	0.918918918918919	0.48514851485148514	0.765	0.9755351681957186	0.9661538461538461	0.9197183098591549	0.9227941176470589	
14738	0.918918918918919	0.48514851485148514	0.7661691542288557	0.9755351681957186	0.9661538461538461	0.9197183098591549	0.9227941176470589	
14739	0.918918918918919	0.48514851485148514	0.7661691542288557	0.9755351681957186	0.9661885245901639	0.919831223628692	0.9227941176470589	
14740	0.918918918918919	0.48514851485148514	0.7661691542288557	0.9755600814663951	0.9661885245901639	0.919831223628692	0.9227941176470589	
14741	0.918918918918919	0.4876847290640394	0.7661691542288557	0.9755849440488301	0.9661538461538461	0.919831223628692	0.9227941176470589	
14742	0.9191616766467066	0.4876847290640394	0.7661691542288557	0.9755849440488301	0.9661190965092402	0.9199438202247191	0.9227941176470589	
14743	0.9191616766467066	0.4900990099009901	0.7661691542288557	0.9755600814663951	0.9660842754367934	0.9200561009817672	0.9227941176470589	
14744	0.918918918918919	0.4900990099009901	0.765	0.9755351681957186	0.9660493827160493	0.9200561009817672	0.9227941176470589	
14745	0.918918918918919	0.4900990099009901	0.765	0.9755351681957186	0.9660493827160493	0.9200561009817672	0.9211009174311927	
14746	0.918918918918919	0.4900990099009901	0.765	0.9755351681957186	0.9660144181256437	0.9200561009817672	0.9212454212454212	
14747	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9755600814663951	0.965979381443299	0.9201680672268907	0.9213893967093236	
14748	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9755849440488301	0.9659442724458205	0.9202797202797203	0.9213893967093236	
14749	0.918918918918919	0.4900990099009901	0.7661691542288557	0.975609756097561	0.9659442724458205	0.9202797202797203	0.9213893967093236	
14750	0.918918918918919	0.49261083743842365	0.7661691542288557	0.9755849440488301	0.965979381443299	0.9203910614525139	0.9215328467153284	
14751	0.918918918918919	0.49261083743842365	0.7661691542288557	0.9755849440488301	0.9660144181256437	0.9205020920502092	0.9216757741347905	
14752	0.9191616766467066	0.4900990099009901	0.7661691542288557	0.9755849440488301	0.9660493827160493	0.9205020920502092	0.9218181818181819	
14753	0.918918918918919	0.4900990099009901	0.7661691542288557	0.975609756097561	0.9660144181256437	0.9205020920502092	0.9219600725952813	
14754	0.918918918918919	0.4900990099009901	0.765	0.975609756097561	0.9660144181256437	0.9205020920502092	0.9221014492753623	
14755	0.918918918918919	0.4900990099009901	0.765	0.9756345177664975	0.9660144181256437	0.9205020920502092	0.9221014492753623	
14756	0.918918918918919	0.4900990099009901	0.765	0.9756592292089249	0.965979381443299	0.9205020920502092	0.9222423146473779	
14757	0.918918918918919	0.4900990099009901	0.765	0.9756838905775076	0.9659442724458205	0.9203910614525139	0.9222423146473779	
14758	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9757085020242915	0.9659442724458205	0.9202797202797203	0.9222423146473779	
14759	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9757330637007078	0.9659090909090909	0.9202797202797203	0.9223826714801444	
14760	0.918918918918919	0.49261083743842365	0.7661691542288557	0.9757575757575757	0.9659090909090909	0.9201680672268907	0.9225225225225225	
14761	0.9191616766467066	0.4900990099009901	0.7661691542288557	0.9757575757575757	0.9649122807017544	0.9200561009817672	0.9226618705035972	
14762	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9757820383451059	0.9649484536082474	0.9199438202247191	0.9228007181328546	
14763	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9758064516129032	0.964984552008239	0.9200561009817672	0.9228007181328546	
14764	0.918918918918919	0.4900990099009901	0.765	0.9758308157099698	0.9650205761316872	0.9199438202247191	0.9229390681003584	
14765	0.918918918918919	0.4900990099009901	0.765	0.9758551307847082	0.9650565262076053	0.9199438202247191	0.9230769230769231	
14766	0.918918918918919	0.4900990099009901	0.765	0.9758793969849247	0.9650565262076053	0.9200561009817672	0.9230769230769231	
14767	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9759036144578314	0.9650924024640657	0.9199438202247191	0.9230769230769231	
14768	0.918918918918919	0.4900990099009901	0.7661691542288557	0.9759036144578314	0.9650924024640657	0.9200561009817672	0.9230769230769231	
14769	0.918918918918919	0.49261083743842365	0.7661691542288557	0.9759277833500501	0.9661190965092402	0.9200561009817672	0.9230769230769231	
14770	0.918918918918919	0.49504950495049505	0.7661691542288557	0.9769076305220884	0.9661190965092402	0.9201680672268907	0.9230769230769231	
14771	0.918918918918919	0.49504950495049505	0.7661691542288557	0.9768844221105528	0.9661538461538461	0.9201680672268907	0.9230769230769231	
14772	0.9186746987951807	0.49504950495049505	0.7661691542288557	0.9769076305220884	0.9661538461538461	0.9202797202797203	0.9230769230769231	
14773	0.9186746987951807	0.49504950495049505	0.7661691542288557	0.9769307923771314	0.9661190965092402	0.9202797202797203	0.9230769230769231	
14774	0.9186746987951807	0.49504950495049505	0.7661691542288557	0.9769307923771314	0.9660842754367934	0.9202797202797203	0.9230769230769231	
14775	0.9186746987951807	0.49504950495049505	0.7661691542288557	0.9769539078156313	0.9660493827160493	0.9202797202797203	0.9214285714285714	
14776	0.9186746987951807	0.49504950495049505	0.7673267326732673	0.9769769769769769	0.9660493827160493	0.9201680672268907	0.9214285714285714	
14777	0.9186746987951807	0.49504950495049505	0.7711442786069652	0.9769769769769769	0.9660493827160493	0.9201680672268907	0.9215686274509803	
14778	0.9186746987951807	0.49504950495049505	0.7711442786069652	0.9769769769769769	0.9660144181256437	0.9201680672268907	0.9217081850533808	
14779	0.9186746987951807	0.4975369458128079	0.7711442786069652	0.9769769769769769	0.9660144181256437	0.9200561009817672	0.9217081850533808	
14780	0.918918918918919	0.4975369458128079	0.7711442786069652	0.9769769769769769	0.965979381443299	0.9199438202247191	0.9218472468916519	
14781	0.9186746987951807	0.4975369458128079	0.7711442786069652	0.9769769769769769	0.965979381443299	0.919831223628692	0.9218472468916519	
14782	0.9186746987951807	0.49504950495049505	0.7711442786069652	0.9769539078156313	0.965979381443299	0.9197183098591549	0.9219858156028369	
14783	0.9186746987951807	0.49504950495049505	0.7711442786069652	0.9769539078156313	0.9660144181256437	0.9197183098591549	0.9221238938053097	
14784	0.9186746987951807	0.49504950495049505	0.7711442786069652	0.9769539078156313	0.9660144181256437	0.9183098591549296	0.9222614840989399	
14785	0.9186746987951807	0.49504950495049505	0.7722772277227723	0.9769539078156313	0.9660493827160493	0.9184247538677919	0.9223985890652557	
14786	0.9186746987951807	0.49504950495049505	0.7722772277227723	0.9769539078156313	0.9660842754367934	0.9185393258426966	0.9223985890652557	
14787	0.9186746987951807	0.49504950495049505	0.7722772277227723	0.9769769769769769	0.9660842754367934	0.9186535764375876	0.9225352112676056	
14788	0.9186746987951807	0.49504950495049505	0.7761194029850746	0.9769769769769769	0.9660842754367934	0.9185393258426966	0.9225352112676056	
14789	0.918918918918919	0.4975369458128079	0.7761194029850746	0.977	0.9661190965092402	0.9184247538677919	0.9226713532513181	
14790	0.9219219219219219	0.4975369458128079	0.7761194029850746	0.977	0.9661538461538461	0.9183098591549296	0.9226713532513181	
14791	0.9221556886227545	0.49504950495049505	0.7761194029850746	0.977	0.9661538461538461	0.918194640338505	0.9228070175438596	
14792	0.9221556886227545	0.49504950495049505	0.7761194029850746	0.977	0.9661538461538461	0.9180790960451978	0.9228070175438596	
14793	0.9221556886227545	0.49504950495049505	0.7761194029850746	0.977	0.9671457905544147	0.917963224893918	0.9228070175438596	
14794	0.9221556886227545	0.49504950495049505	0.7761194029850746	0.977	0.9671120246659815	0.917963224893918	0.9229422066549913	
14795	0.9221556886227545	0.49504950495049505	0.7772277227722773	0.977	0.9671120246659815	0.917963224893918	0.9229422066549913	
14796	0.9221556886227545	0.49504950495049505	0.7772277227722773	0.977	0.9670781893004116	0.9165487977369166	0.9229422066549913	
14797	0.9221556886227545	0.49504950495049505	0.7772277227722773	0.977977977977978	0.9670442842430484	0.9164305949008499	0.9229422066549913	
14798	0.9221556886227545	0.49504950495049505	0.7810945273631841	0.977977977977978	0.9670442842430484	0.9164305949008499	0.9229422066549913	
14799	0.9221556886227545	0.4975369458128079	0.7810945273631841	0.977977977977978	0.9670781893004116	0.9164305949008499	0.9229422066549913	
14800	0.9221556886227545	0.49504950495049505	0.7810945273631841	0.978	0.9670781893004116	0.9164305949008499	0.9229422066549913	
14801	0.9223880597014925	0.49504950495049505	0.7810945273631841	0.977977977977978	0.9671120246659815	0.9163120567375886	0.9230769230769231	
14802	0.9223880597014925	0.49504950495049505	0.7810945273631841	0.977977977977978	0.9671120246659815	0.9163120567375886	0.9232111692844677	
14803	0.9251497005988024	0.49504950495049505	0.7810945273631841	0.9779559118236473	0.9671457905544147	0.9163120567375886	0.9232111692844677	
14804	0.9251497005988024	0.49504950495049505	0.7821782178217822	0.9779559118236473	0.9671457905544147	0.9164305949008499	0.9232111692844677	
14805	0.9251497005988024	0.49504950495049505	0.7821782178217822	0.977977977977978	0.9671794871794872	0.9165487977369166	0.9233449477351916	
14806	0.924924924924925	0.49504950495049505	0.7821782178217822	0.978	0.9672131147540983	0.9165487977369166	0.9233449477351916	
14807	0.924924924924925	0.49504950495049505	0.7860696517412935	0.978021978021978	0.9672466734902764	0.9165487977369166	0.9233449477351916	
14808	0.924924924924925	0.49261083743842365	0.7860696517412935	0.978021978021978	0.9672466734902764	0.9165487977369166	0.9234782608695652	
14809	0.924924924924925	0.49261083743842365	0.7860696517412935	0.978021978021978	0.9672466734902764	0.9166666666666666	0.9236111111111112	
14810	0.9251497005988024	0.49504950495049505	0.7860696517412935	0.978	0.9672131147540983	0.9166666666666666	0.9237435008665511	
14811	0.9251497005988024	0.49504950495049505	0.7860696517412935	0.978021978021978	0.9672466734902764	0.9166666666666666	0.9238754325259516	
14812	0.9251497005988024	0.49504950495049505	0.7860696517412935	0.9780439121756487	0.9672131147540983	0.9166666666666666	0.924006908462867	
14813	0.9251497005988024	0.49504950495049505	0.7860696517412935	0.978021978021978	0.9672466734902764	0.9166666666666666	0.924006908462867	
14814	0.9251497005988024	0.49504950495049505	0.7860696517412935	0.978021978021978	0.9672466734902764	0.9166666666666666	0.924006908462867	
14815	0.924924924924925	0.49504950495049505	0.7871287128712872	0.978021978021978	0.9672131147540983	0.917963224893918	0.924006908462867	
14816	0.924924924924925	0.49504950495049505	0.7910447761194029	0.9780439121756487	0.9672131147540983	0.9178470254957507	0.924006908462867	
14817	0.924924924924925	0.4975369458128079	0.7910447761194029	0.9780439121756487	0.9672131147540983	0.9177304964539007	0.924006908462867	
14818	0.924924924924925	0.4975369458128079	0.7910447761194029	0.9780439121756487	0.9672131147540983	0.9164305949008499	0.924006908462867	
14819	0.9251497005988024	0.5	0.7910447761194029	0.9780439121756487	0.9672466734902764	0.9165487977369166	0.924006908462867	
14820	0.9251497005988024	0.5	0.7910447761194029	0.978021978021978	0.967280163599182	0.9165487977369166	0.924006908462867	
14821	0.9251497005988024	0.5	0.7910447761194029	0.9780439121756487	0.967280163599182	0.9165487977369166	0.9224137931034483	
14822	0.9251497005988024	0.5	0.7910447761194029	0.9780439121756487	0.9673135852911133	0.9166666666666666	0.9224137931034483	
14823	0.9251497005988024	0.5	0.7910447761194029	0.9780658025922233	0.9673469387755103	0.9165487977369166	0.9225473321858864	
14824	0.924924924924925	0.5	0.7920792079207921	0.9780876494023905	0.9673469387755103	0.9166666666666666	0.9226804123711341	
14825	0.924924924924925	0.5	0.7910447761194029	0.9780876494023905	0.9673469387755103	0.9165487977369166	0.9228130360205832	
14826	0.924924924924925	0.5	0.7910447761194029	0.9781094527363184	0.9673469387755103	0.9165487977369166	0.9228130360205832	
14827	0.924924924924925	0.5024630541871922	0.7910447761194029	0.9781094527363184	0.9673469387755103	0.9165487977369166	0.922945205479452	
14828	0.9251497005988024	0.5024630541871922	0.7910447761194029	0.9781094527363184	0.9673469387755103	0.9166666666666666	0.9230769230769231	
14829	0.9253731343283582	0.5	0.7910447761194029	0.9780876494023905	0.9673469387755103	0.9165487977369166	0.9232081911262798	
14830	0.9253731343283582	0.5	0.7910447761194029	0.9780876494023905	0.9673135852911133	0.9164305949008499	0.9233390119250426	
14831	0.9253731343283582	0.5	0.7910447761194029	0.9780876494023905	0.9673135852911133	0.9164305949008499	0.9233390119250426	
14832	0.9253731343283582	0.5	0.7910447761194029	0.9780876494023905	0.9673469387755103	0.9164305949008499	0.9233390119250426	
14833	0.9281437125748503	0.5	0.7920792079207921	0.9780658025922233	0.9673469387755103	0.9164305949008499	0.9233390119250426	
14834	0.9281437125748503	0.5	0.7910447761194029	0.9780439121756487	0.9673469387755103	0.9164305949008499	0.923469387755102	
14835	0.9281437125748503	0.5	0.7910447761194029	0.978021978021978	0.9673802242609582	0.9164305949008499	0.9235993208828522	
14836	0.9281437125748503	0.4975369458128079	0.7910447761194029	0.978021978021978	0.9674134419551935	0.9164305949008499	0.923728813559322	
14837	0.9281437125748503	0.4975369458128079	0.7910447761194029	0.977022977022977	0.9674465920651069	0.9164305949008499	0.923728813559322	
14838	0.9253731343283582	0.4975369458128079	0.7910447761194029	0.977022977022977	0.967479674796748	0.9151343705799151	0.923728813559322	
14839	0.9255952380952381	0.4975369458128079	0.7910447761194029	0.977	0.967479674796748	0.9152542372881356	0.9238578680203046	
14840	0.9258160237388724	0.4975369458128079	0.7910447761194029	0.977022977022977	0.9675126903553299	0.9153737658674189	0.9239864864864865	
14841	0.9260355029585798	0.4975369458128079	0.7910447761194029	0.9770459081836327	0.9675126903553299	0.9154929577464789	0.9239864864864865	
14842	0.9260355029585798	0.4975369458128079	0.7910447761194029	0.9770459081836327	0.9675126903553299	0.9154929577464789	0.924114671163575	
14843	0.9260355029585798	0.4975369458128079	0.7920792079207921	0.9770459081836327	0.9675126903553299	0.9154929577464789	0.924114671163575	
14844	0.9258160237388724	0.49504950495049505	0.7920792079207921	0.9770687936191426	0.9675126903553299	0.9154929577464789	0.924114671163575	
14845	0.9258160237388724	0.49504950495049505	0.7920792079207921	0.9770687936191426	0.9675126903553299	0.9167842031029619	0.924114671163575	
